"filename", "language", "TypeScript", "JSON", "SCSS", "Vue", "JSON with Comments", "Markdown", "JavaScript", "HTML", "CSS", "XML", "wxml", "comment", "blank", "total"
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\FoundPet\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\FoundPet\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\TopicDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\TopicDetail\index.json", "JSON", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\TopicDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\TopicDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\CatDaily\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\Participation\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\Participation\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\Participation\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\Participation\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Daily\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Enlightenment\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Enlightenment\index.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Enlightenment\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Enlightenment\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Found\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Found\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Found\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Found\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\EncylopediaDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\EncylopediaDetail\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\EncylopediaDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\EncylopediaDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Encyclopedia\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Knowledge\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Knowledge\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Knowledge\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\Knowledge\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\PopularizationOfScience\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Knowledge\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Swiper\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Swiper\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Swiper\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\Swiper\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\WaitAdopt\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\WaitAdopt\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\WaitAdopt\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\WaitAdopt\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\index.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Home\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Adoption\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Adoption\index.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Adoption\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Adoption\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\FoundPet\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\FoundPet\index.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\FoundPet\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\FoundPet\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Interest\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Interest\index.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Interest\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Interest\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Notice\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Notice\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Notice\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\Notice\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Issue\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyCollect\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyCollect\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyCollect\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyCollect\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyComment\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyComment\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyComment\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\MyComment\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\News\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\News\index.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\News\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\News\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\Received\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\Received\index.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\Received\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\Received\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Message\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Collect\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Collect\index.json", "JSON", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Collect\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Collect\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\Footprint\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\PersonalInformation\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\ApplyDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Apply\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Found\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Found\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Found\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Found\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Issue\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Issue\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Issue\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Issue\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\ProposerDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\index.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\pet\unpackage\dist\dev\mp-weixin\pages\Mine\Request\Receive\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
